Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.30.0.7-172.30.0.2-14153-0-6,172.30.0.7,14153,172.30.0.2,0,6,17/06/2025 10:16:12 PM,1030552,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.940707504327778,1030552.0,0.0,1030552.0,1030552.0,1030552.0,1030552.0,0.0,1030552.0,1030552.0,0,0,0,0,0,0,0,0,0,40,0,1.940707504327778,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.75019857224987E15,0.0,1.75019857224987E15,1.75019857224987E15,NeedManualLabel
172.30.0.7-172.30.0.2-63727-0-6,172.30.0.7,63727,172.30.0.2,0,6,17/06/2025 10:16:13 PM,1876701,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0656998637502724,1876701.0,0.0,1876701.0,1876701.0,1876701.0,1876701.0,0.0,1876701.0,1876701.0,0,0,0,0,0,0,0,0,0,40,0,1.0656998637502724,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.750198573029701E15,0.0,1.750198573029701E15,1.750198573029701E15,NeedManualLabel
172.30.0.7-172.30.0.2-51498-0-6,172.30.0.7,51498,172.30.0.2,0,6,17/06/2025 10:16:12 PM,1893018,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0565139898299962,1893018.0,0.0,1893018.0,1893018.0,1893018.0,1893018.0,0.0,1893018.0,1893018.0,0,0,0,0,0,0,0,0,0,40,0,1.0565139898299962,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.75019857284163E15,0.0,1.75019857284163E15,1.75019857284163E15,NeedManualLabel
172.30.0.7-172.30.0.2-2752-0-6,172.30.0.7,2752,172.30.0.2,0,6,17/06/2025 10:16:12 PM,1981994,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0090847903676803,1981994.0,0.0,1981994.0,1981994.0,1981994.0,1981994.0,0.0,1981994.0,1981994.0,0,0,0,0,0,0,0,0,0,40,0,1.0090847903676803,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.750198572064867E15,0.0,1.750198572064867E15,1.750198572064867E15,NeedManualLabel
172.30.0.7-172.30.0.2-36279-0-6,172.30.0.7,36279,172.30.0.2,0,6,17/06/2025 10:16:12 PM,2846752,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0538325783208373,1423376.0,603436.4417832254,1850070.0,996682.0,2846752.0,1423376.0,603436.4417832254,1850070.0,996682.0,0,0,0,0,0,0,0,0,0,60,0,1.0538325783208373,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.750198572599594E15,0.0,1.750198572599594E15,1.750198572599594E15,NeedManualLabel
172.30.0.7-172.30.0.2-53109-0-6,172.30.0.7,53109,172.30.0.2,0,6,17/06/2025 10:16:12 PM,962584,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.07774074782045,962584.0,0.0,962584.0,962584.0,962584.0,962584.0,0.0,962584.0,962584.0,0,0,0,0,0,0,0,0,0,40,0,2.07774074782045,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.750198572866988E15,0.0,1.750198572866988E15,1.750198572866988E15,NeedManualLabel
172.30.0.7-172.30.0.2-45107-0-6,172.30.0.7,45107,172.30.0.2,0,6,17/06/2025 10:16:11 PM,1042303,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.9188278264573737,1042303.0,0.0,1042303.0,1042303.0,1042303.0,1042303.0,0.0,1042303.0,1042303.0,0,0,0,0,0,0,0,0,0,40,0,1.9188278264573737,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.750198571695399E15,0.0,1.750198571695399E15,1.750198571695399E15,NeedManualLabel
172.30.0.7-172.30.0.2-18756-0-6,172.30.0.7,18756,172.30.0.2,0,6,17/06/2025 10:16:12 PM,2875888,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.6954373744735538,2875888.0,0.0,2875888.0,2875888.0,2875888.0,2875888.0,0.0,2875888.0,2875888.0,0,0,0,0,0,0,0,0,0,40,0,0.6954373744735538,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.75019857232185E15,0.0,1.75019857232185E15,1.75019857232185E15,NeedManualLabel
172.30.0.7-172.30.0.2-22155-0-6,172.30.0.7,22155,172.30.0.2,0,6,17/06/2025 10:16:12 PM,2870941,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0449535535561336,1435470.5,716770.8095650241,1942304.0,928637.0,2870941.0,1435470.5,716770.8095650241,1942304.0,928637.0,0,0,0,0,0,0,0,0,0,60,0,1.0449535535561336,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.750198572375439E15,0.0,1.750198572375439E15,1.750198572375439E15,NeedManualLabel
172.30.0.7-172.30.0.2-37587-0-6,172.30.0.7,37587,172.30.0.2,0,6,17/06/2025 10:16:14 PM,925820,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.160247132271932,925820.0,0.0,925820.0,925820.0,925820.0,925820.0,0.0,925820.0,925820.0,0,0,0,0,0,0,0,0,0,40,0,2.160247132271932,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.750198574538763E15,0.0,1.750198574538763E15,1.750198574538763E15,NeedManualLabel
172.30.0.7-172.30.0.2-1861-0-6,172.30.0.7,1861,172.30.0.2,0,6,17/06/2025 10:16:12 PM,1985419,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0073440417362782,1985419.0,0.0,1985419.0,1985419.0,1985419.0,1985419.0,0.0,1985419.0,1985419.0,0,0,0,0,0,0,0,0,0,40,0,1.0073440417362782,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.7501985720483E15,0.0,1.7501985720483E15,1.7501985720483E15,NeedManualLabel
172.30.0.7-172.30.0.2-18844-0-6,172.30.0.7,18844,172.30.0.2,0,6,17/06/2025 10:16:14 PM,928000,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.155172413793103,928000.0,0.0,928000.0,928000.0,928000.0,928000.0,0.0,928000.0,928000.0,0,0,0,0,0,0,0,0,0,40,0,2.155172413793103,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.75019857427124E15,0.0,1.75019857427124E15,1.75019857427124E15,NeedManualLabel
172.30.0.7-172.30.0.2-13021-0-6,172.30.0.7,13021,172.30.0.2,0,6,17/06/2025 10:16:13 PM,1850535,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0807685345048863,1850535.0,0.0,1850535.0,1850535.0,1850535.0,1850535.0,0.0,1850535.0,1850535.0,0,0,0,0,0,0,0,0,0,40,0,1.0807685345048863,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.750198573264391E15,0.0,1.750198573264391E15,1.750198573264391E15,NeedManualLabel
172.30.0.7-172.30.0.2-46309-0-6,172.30.0.7,46309,172.30.0.2,0,6,17/06/2025 10:16:12 PM,1906024,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.049304730685448,1906024.0,0.0,1906024.0,1906024.0,1906024.0,1906024.0,0.0,1906024.0,1906024.0,0,0,0,0,0,0,0,0,0,40,0,1.049304730685448,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.750198572756736E15,0.0,1.750198572756736E15,1.750198572756736E15,NeedManualLabel
172.30.0.7-172.30.0.2-61411-0-6,172.30.0.7,61411,172.30.0.2,0,6,17/06/2025 10:16:12 PM,1881172,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.5947505065990775,940586.0,16769.744422620162,952444.0,928728.0,1881172.0,940586.0,16769.744422620162,952444.0,928728.0,0,0,0,0,0,0,0,0,0,60,0,1.5947505065990775,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.750198572993146E15,0.0,1.750198572993146E15,1.750198572993146E15,NeedManualLabel
172.30.0.7-172.30.0.2-10018-0-6,172.30.0.7,10018,172.30.0.2,0,6,17/06/2025 10:16:12 PM,2889585,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.6921409129684712,2889585.0,0.0,2889585.0,2889585.0,2889585.0,2889585.0,0.0,2889585.0,2889585.0,0,0,0,0,0,0,0,0,0,40,0,0.6921409129684712,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.750198572182914E15,0.0,1.750198572182914E15,1.750198572182914E15,NeedManualLabel
172.30.0.7-172.30.0.2-48925-0-6,172.30.0.7,48925,172.30.0.2,0,6,17/06/2025 10:16:11 PM,2015147,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.488725140151066,1007573.5,54372.97593933957,1046021.0,969126.0,2015147.0,1007573.5,54372.97593933957,1046021.0,969126.0,0,0,0,0,0,0,0,0,0,60,0,1.488725140151066,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.750198571754548E15,0.0,1.750198571754548E15,1.750198571754548E15,NeedManualLabel
172.30.0.7-172.30.0.2-16510-0-6,172.30.0.7,16510,172.30.0.2,0,6,17/06/2025 10:16:12 PM,2878332,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0422703148907075,1439166.0,728041.3845503564,1953969.0,924363.0,2878332.0,1439166.0,728041.3845503564,1953969.0,924363.0,0,0,0,0,0,0,0,0,0,60,0,1.0422703148907075,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.750198572285997E15,0.0,1.750198572285997E15,1.750198572285997E15,NeedManualLabel
172.30.0.7-172.30.0.2-22396-0-6,172.30.0.7,22396,172.30.0.2,0,6,17/06/2025 10:16:12 PM,2870527,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.6967361742286347,2870527.0,0.0,2870527.0,2870527.0,2870527.0,2870527.0,0.0,2870527.0,2870527.0,0,0,0,0,0,0,0,0,0,40,0,0.6967361742286347,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.750198572379113E15,0.0,1.750198572379113E15,1.750198572379113E15,NeedManualLabel
172.30.0.7-172.30.0.2-59373-0-6,172.30.0.7,59373,172.30.0.2,0,6,17/06/2025 10:16:12 PM,1881706,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0628652935155651,1881706.0,0.0,1881706.0,1881706.0,1881706.0,1881706.0,0.0,1881706.0,1881706.0,0,0,0,0,0,0,0,0,0,40,0,1.0628652935155651,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.750198572964277E15,0.0,1.750198572964277E15,1.750198572964277E15,NeedManualLabel
172.30.0.7-172.30.0.2-54347-0-6,172.30.0.7,54347,172.30.0.2,0,6,17/06/2025 10:16:11 PM,1045625,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.9127316198445905,1045625.0,0.0,1045625.0,1045625.0,1045625.0,1045625.0,0.0,1045625.0,1045625.0,0,0,0,0,0,0,0,0,0,40,0,1.9127316198445905,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.750198571840329E15,0.0,1.750198571840329E15,1.750198571840329E15,NeedManualLabel
172.30.0.7-172.30.0.2-59202-0-6,172.30.0.7,59202,172.30.0.2,0,6,17/06/2025 10:16:12 PM,953098,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.098420099507081,953098.0,0.0,953098.0,953098.0,953098.0,953098.0,0.0,953098.0,953098.0,0,0,0,0,0,0,0,0,0,40,0,2.098420099507081,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.750198572961813E15,0.0,1.750198572961813E15,1.750198572961813E15,NeedManualLabel
172.30.0.7-172.30.0.2-3936-0-6,172.30.0.7,3936,172.30.0.2,0,6,17/06/2025 10:16:12 PM,1977990,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0111274576716769,1977990.0,0.0,1977990.0,1977990.0,1977990.0,1977990.0,0.0,1977990.0,1977990.0,0,0,0,0,0,0,0,0,0,40,0,1.0111274576716769,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.750198572085721E15,0.0,1.750198572085721E15,1.750198572085721E15,NeedManualLabel
172.30.0.7-172.30.0.2-55813-0-6,172.30.0.7,55813,172.30.0.2,0,6,17/06/2025 10:16:11 PM,2931294,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.6822925301931503,2931294.0,0.0,2931294.0,2931294.0,2931294.0,2931294.0,0.0,2931294.0,2931294.0,0,0,0,0,0,0,0,0,0,40,0,0.6822925301931503,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.750198571863433E15,0.0,1.750198571863433E15,1.750198571863433E15,NeedManualLabel
172.30.0.7-172.30.0.2-51099-0-6,172.30.0.7,51099,172.30.0.2,0,6,17/06/2025 10:16:13 PM,927072,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.15732974353664,927072.0,0.0,927072.0,927072.0,927072.0,927072.0,0.0,927072.0,927072.0,0,0,0,0,0,0,0,0,0,40,0,2.15732974353664,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.750198573801582E15,0.0,1.750198573801582E15,1.750198573801582E15,NeedManualLabel
172.30.0.7-172.30.0.2-7800-0-6,172.30.0.7,7800,172.30.0.2,0,6,17/06/2025 10:16:12 PM,1036871,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.9288802560781426,1036871.0,0.0,1036871.0,1036871.0,1036871.0,1036871.0,0.0,1036871.0,1036871.0,0,0,0,0,0,0,0,0,0,40,0,1.9288802560781426,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.750198572148055E15,0.0,1.750198572148055E15,1.750198572148055E15,NeedManualLabel
172.30.0.7-172.30.0.2-57796-0-6,172.30.0.7,57796,172.30.0.2,0,6,17/06/2025 10:16:11 PM,1998778,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0006113735492386,1998778.0,0.0,1998778.0,1998778.0,1998778.0,1998778.0,0.0,1998778.0,1998778.0,0,0,0,0,0,0,0,0,0,40,0,1.0006113735492386,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.750198571895225E15,0.0,1.750198571895225E15,1.750198571895225E15,NeedManualLabel
172.30.0.7-172.30.0.2-15425-0-6,172.30.0.7,15425,172.30.0.2,0,6,17/06/2025 10:16:13 PM,926175,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.1594191162577268,926175.0,0.0,926175.0,926175.0,926175.0,926175.0,0.0,926175.0,926175.0,0,0,0,0,0,0,0,0,0,40,0,2.1594191162577268,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.750198573298653E15,0.0,1.750198573298653E15,1.750198573298653E15,NeedManualLabel
172.30.0.7-172.30.0.2-48398-0-6,172.30.0.7,48398,172.30.0.2,0,6,17/06/2025 10:16:11 PM,2944694,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.6791877186559961,2944694.0,0.0,2944694.0,2944694.0,2944694.0,2944694.0,0.0,2944694.0,2944694.0,0,0,0,0,0,0,0,0,0,40,0,0.6791877186559961,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.750198571746529E15,0.0,1.750198571746529E15,1.750198571746529E15,NeedManualLabel
172.30.0.7-172.30.0.2-4059-0-6,172.30.0.7,4059,172.30.0.2,0,6,17/06/2025 10:16:12 PM,2901567,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.6892827220601834,2901567.0,0.0,2901567.0,2901567.0,2901567.0,2901567.0,0.0,2901567.0,2901567.0,0,0,0,0,0,0,0,0,0,40,0,0.6892827220601834,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.750198572087556E15,0.0,1.750198572087556E15,1.750198572087556E15,NeedManualLabel
172.30.0.7-172.30.0.2-14793-0-6,172.30.0.7,14793,172.30.0.2,0,6,17/06/2025 10:16:13 PM,1850085,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0810314120702562,1850085.0,0.0,1850085.0,1850085.0,1850085.0,1850085.0,0.0,1850085.0,1850085.0,0,0,0,0,0,0,0,0,0,40,0,1.0810314120702562,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.750198573289735E15,0.0,1.750198573289735E15,1.750198573289735E15,NeedManualLabel
172.30.0.7-172.30.0.2-17484-0-6,172.30.0.7,17484,172.30.0.2,0,6,17/06/2025 10:16:12 PM,1951045,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0250916816372764,1951045.0,0.0,1951045.0,1951045.0,1951045.0,1951045.0,0.0,1951045.0,1951045.0,0,0,0,0,0,0,0,0,0,40,0,1.0250916816372764,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.750198572301247E15,0.0,1.750198572301247E15,1.750198572301247E15,NeedManualLabel
172.30.0.7-172.30.0.2-17817-0-6,172.30.0.7,17817,172.30.0.2,0,6,17/06/2025 10:16:12 PM,1028094,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.945347409867191,1028094.0,0.0,1028094.0,1028094.0,1028094.0,1028094.0,0.0,1028094.0,1028094.0,0,0,0,0,0,0,0,0,0,40,0,1.945347409867191,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.750198572306488E15,0.0,1.750198572306488E15,1.750198572306488E15,NeedManualLabel
172.30.0.7-172.30.0.2-29567-0-6,172.30.0.7,29567,172.30.0.2,0,6,17/06/2025 10:16:12 PM,1010011,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.9801764535237736,1010011.0,0.0,1010011.0,1010011.0,1010011.0,1010011.0,0.0,1010011.0,1010011.0,0,0,0,0,0,0,0,0,0,40,0,1.9801764535237736,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.750198572491495E15,0.0,1.750198572491495E15,1.750198572491495E15,NeedManualLabel
172.30.0.7-172.30.0.2-10172-0-6,172.30.0.7,10172,172.30.0.2,0,6,17/06/2025 10:16:12 PM,1966854,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0168522930527635,1966854.0,0.0,1966854.0,1966854.0,1966854.0,1966854.0,0.0,1966854.0,1966854.0,0,0,0,0,0,0,0,0,0,40,0,1.0168522930527635,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.750198572185323E15,0.0,1.750198572185323E15,1.750198572185323E15,NeedManualLabel
172.30.0.7-172.30.0.2-59180-0-6,172.30.0.7,59180,172.30.0.2,0,6,17/06/2025 10:16:13 PM,928449,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.154130167623639,928449.0,0.0,928449.0,928449.0,928449.0,928449.0,0.0,928449.0,928449.0,0,0,0,0,0,0,0,0,0,40,0,2.154130167623639,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.750198573914582E15,0.0,1.750198573914582E15,1.750198573914582E15,NeedManualLabel
172.30.0.7-172.30.0.2-43712-0-6,172.30.0.7,43712,172.30.0.2,0,6,17/06/2025 10:16:12 PM,2834652,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.7055539798183339,2834652.0,0.0,2834652.0,2834652.0,2834652.0,2834652.0,0.0,2834652.0,2834652.0,0,0,0,0,0,0,0,0,0,40,0,0.7055539798183339,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.750198572715578E15,0.0,1.750198572715578E15,1.750198572715578E15,NeedManualLabel
