Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Fwd IAT Mean,Fwd IAT Std,Bwd IAT Mean,Bwd IAT Std,Fwd Packets/s,Bwd Packets/s,Packet Length Mean,Packet Length Std,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Active Mean,Idle Mean
1,28211898.000,30,30,1800,1800,60.000,0.000,60.000,0.000,127.606,2.127,932294.483,257574.858,991246.464,240900.544,971819.586,263537.854,1.063,1.063,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,30,1800,29,1740,0.000,1.000
1,71.000,1,1,60,60,60.000,0.000,60.000,0.000,1690140.845,28169.014,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14084.507,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,0,0,0.000,1.000
1,61.000,1,1,60,60,60.000,0.000,60.000,0.000,1967213.115,32786.885,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16393.443,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,0,0,0.000,1.000
1,110.000,1,1,60,60,60.000,0.000,60.000,0.000,1090909.091,18181.818,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9090.909,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,0,0,0.000,1.000
1,6168021.000,2,2,120,120,60.000,0.000,60.000,0.000,38.910,0.649,1524253.750,0.000,0.000,0.000,6097015.000,0.000,0.324,0.324,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,1,60,0.000,1.000
1,9198886.000,10,10,5160,5160,516.000,0.000,516.000,0.000,1121.875,2.174,871263.700,172400.009,1028311.000,80085.096,1022087.333,75953.376,1.087,1.087,516.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,10,5160,9,4644,0.000,1.000
1,58.000,1,1,60,60,60.000,0.000,60.000,0.000,2068965.517,34482.759,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17241.379,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,0,0,0.000,1.000
1,9072052.000,10,10,600,600,60.000,0.000,60.000,0.000,132.274,2.205,854999.900,180399.306,1003504.125,85792.296,1007996.111,109171.280,1.109,1.102,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,10,600,9,540,0.000,1.000
1,8946028.000,10,10,5160,5160,516.000,0.000,516.000,0.000,1153.585,2.236,846808.100,155609.642,998787.625,17319.153,993984.556,57265.577,1.123,1.118,516.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,10,5160,9,4644,0.000,1.000
1,70.000,1,1,60,60,60.000,0.000,60.000,0.000,1714285.714,28571.429,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14285.714,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,0,0,0.000,1.000
1,19142146.000,20,20,2080,2080,104.000,0.000,104.000,0.000,217.322,2.090,935397.375,108298.573,1015216.944,51298.989,1007473.158,95477.897,1.048,1.045,104.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,20,2080,19,1976,0.000,1.000
1,19172.000,1,1,60,60,60.000,0.000,60.000,0.000,6259.128,104.319,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52.159,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,1,60,0.000,1.000
1,81.000,1,1,60,60,60.000,0.000,60.000,0.000,1481481.481,24691.358,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12345.679,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,0,0,0.000,1.000
1,19044040.000,20,20,2080,2080,104.000,0.000,104.000,0.000,218.441,2.100,926721.525,95107.477,1001384.389,51737.751,1002312.737,63903.838,1.050,1.050,104.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,20,2080,19,1976,0.000,1.000
1,42122.000,1,1,60,60,60.000,0.000,60.000,0.000,2848.868,47.481,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23.741,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,1,60,0.000,1.000
1,42.000,1,1,60,60,60.000,0.000,60.000,0.000,2857142.857,47619.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23809.524,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,0,0,0.000,1.000
1,8229875.000,9,9,540,540,60.000,0.000,60.000,0.000,131.229,2.187,853367.056,194483.774,1018694.000,60816.296,1028718.625,114101.024,1.103,1.094,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,9,540,8,480,0.000,1.000
1,3882972.000,5,5,300,300,60.000,0.000,60.000,0.000,154.521,2.575,688187.300,336711.753,999682.000,33473.858,970706.750,212076.833,1.288,1.288,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,5,300,4,240,0.000,1.000
1,131.000,1,1,60,60,60.000,0.000,60.000,0.000,916030.534,15267.176,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7633.588,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,0,0,0.000,1.000
1,165.000,1,1,60,60,60.000,0.000,60.000,0.000,727272.727,12121.212,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6060.606,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,0,0,0.000,1.000
1,70.000,1,1,60,60,60.000,0.000,60.000,0.000,1714285.714,28571.429,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14285.714,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,0,0,0.000,1.000
1,9250275.000,10,10,600,600,60.000,0.000,60.000,0.000,129.726,2.162,865708.650,345308.812,1007994.375,215014.027,1027802.000,373983.158,1.089,1.081,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,10,600,9,540,0.000,1.000
1,9035918.000,10,10,600,600,60.000,0.000,60.000,0.000,132.803,2.213,853339.450,430758.413,1003870.125,308668.914,1003980.889,472190.443,1.107,1.107,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,10,600,9,540,0.000,1.000
1,5520122.000,7,7,420,420,60.000,0.000,60.000,0.000,152.171,2.536,751293.929,531126.930,999640.000,463173.166,919985.833,508475.902,1.268,1.268,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,7,420,6,360,0.000,1.000
1,131.000,1,1,60,60,60.000,0.000,60.000,0.000,916030.534,15267.176,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7633.588,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,0,0,0.000,1.000
1,8817167.000,10,9,600,540,60.000,0.000,60.000,0.000,129.293,2.155,883169.789,316842.149,995394.125,137292.769,1102134.125,348409.112,1.134,1.021,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,10,600,8,480,0.000,1.000
1,59.000,1,1,60,60,60.000,0.000,60.000,0.000,2033898.305,33898.305,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16949.153,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,0,0,0.017,0.983
1,8535956.000,10,10,600,600,60.000,0.000,60.000,0.000,140.582,2.343,802502.850,368443.267,996778.125,228762.840,897314.667,409098.116,1.175,1.172,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,10,600,10,600,0.000,1.000
1,78.000,1,1,60,60,60.000,0.000,60.000,0.000,1538461.538,25641.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12820.513,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,0,0,0.000,1.000
1,4012452.000,5,5,300,300,60.000,0.000,60.000,0.000,149.534,2.492,701856.700,300866.866,1002061.000,4735.096,1003096.000,7591.201,1.246,1.246,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,5,300,4,240,0.000,1.000
1,8707.000,1,1,60,60,60.000,0.000,60.000,0.000,13782.014,229.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,114.850,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,1,60,-0.000,1.000
1,74.000,1,1,60,60,60.000,0.000,60.000,0.000,1621621.622,27027.027,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13513.514,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,0,0,0.014,0.986
1,132220.000,1,1,60,60,60.000,0.000,60.000,0.000,907.578,15.126,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.563,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,1,60,0.000,1.000
1,158.000,1,1,60,60,60.000,0.000,60.000,0.000,759493.671,12658.228,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6329.114,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,0,0,-0.006,1.006
1,3164123.000,5,5,300,300,60.000,0.000,60.000,0.000,189.626,3.160,599791.700,533064.785,988660.333,349761.940,757984.000,516805.223,1.614,1.580,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,5,300,5,300,0.000,1.000
1,9068030.000,10,10,600,600,60.000,0.000,60.000,0.000,132.333,2.206,853388.750,526361.407,1002748.750,417757.524,1005087.222,570400.222,1.110,1.103,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,10,600,10,600,0.000,1.000
1,44.000,1,1,60,60,60.000,0.000,60.000,0.000,2727272.727,45454.545,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22727.273,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,0,0,0.000,1.000
1,10690.000,1,1,60,60,60.000,0.000,60.000,0.000,11225.444,187.091,0.000,0.000,0.000,0.000,0.000,0.000,0.000,93.545,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,1,60,0.000,1.000
1,96.000,1,1,60,60,60.000,0.000,60.000,0.000,1250000.000,20833.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10416.667,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,0,0,0.000,1.000
1,2061.000,1,1,60,60,60.000,0.000,60.000,0.000,58224.163,970.403,0.000,0.000,0.000,0.000,0.000,0.000,0.000,485.201,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,1,60,0.000,1.000
1,173.000,1,1,60,60,60.000,0.000,60.000,0.000,693641.618,11560.694,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5780.347,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,0,0,0.000,1.000
1,186.000,1,1,60,60,60.000,0.000,60.000,0.000,645161.290,10752.688,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5376.344,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,0,0,0.000,1.000
1,25182790.000,20,20,5760,5760,288.000,228.000,288.000,228.000,457.455,1.588,1237541.550,1201746.726,1351055.556,1248932.588,1325403.263,1146611.106,0.794,0.794,288.000,228.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,20,5760,19,5700,0.000,1.000
1,8921487.000,10,10,5160,5160,516.000,0.000,516.000,0.000,1156.758,2.242,852717.200,178066.382,1016626.375,75743.117,991259.222,108248.117,1.121,1.121,516.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,10,5160,9,4644,0.000,1.000
1,28062076.000,15,15,900,900,60.000,0.000,60.000,0.000,64.144,1.069,1790712.200,491225.968,1973801.000,364277.535,2004425.214,515121.273,0.535,0.535,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,15,900,14,840,0.000,1.000
1,213.000,1,1,60,60,60.000,0.000,60.000,0.000,563380.282,9389.671,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4694.836,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,0,0,0.000,1.000
1,111.000,1,1,60,60,60.000,0.000,60.000,0.000,1081081.081,18018.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9009.009,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,0,0,0.000,1.000
1,90.000,1,1,60,60,60.000,0.000,60.000,0.000,1333333.333,22222.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11111.111,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,0,0,0.000,1.000
1,8682687.000,10,10,600,600,60.000,0.000,60.000,0.000,138.206,2.303,829597.450,165277.468,996362.000,17886.459,957894.778,100663.545,1.152,1.152,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,10,600,10,600,0.000,1.000
1,318085.000,1,1,60,60,60.000,0.000,60.000,0.000,377.258,6.288,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.144,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,1,60,0.000,1.000
1,105.000,1,1,60,60,60.000,0.000,60.000,0.000,1142857.143,19047.619,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9523.810,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,0,0,0.000,1.000
1,169.000,1,1,60,60,60.000,0.000,60.000,0.000,710059.172,11834.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5917.160,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,0,0,0.000,1.000
1,8616040.000,10,10,600,600,60.000,0.000,60.000,0.000,139.275,2.321,834660.400,660107.294,1010643.500,614213.553,956451.111,667356.672,1.166,1.161,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,10,600,10,600,0.000,1.000
1,28125011.000,15,15,900,900,60.000,0.000,60.000,0.000,64.000,1.067,1823745.233,272382.790,2045470.077,146586.911,2008660.429,208058.781,0.533,0.533,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,15,900,15,900,0.000,1.000
1,28090401.000,15,15,900,900,60.000,0.000,60.000,0.000,64.079,1.068,1809764.133,596379.130,2015767.231,507932.958,2006282.143,606908.799,0.535,0.534,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,15,900,15,900,0.000,1.000
1,386.000,1,1,60,60,60.000,0.000,60.000,0.000,310880.829,5181.347,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2590.674,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,0,0,0.000,1.000
1,19082678.000,20,19,2080,1976,104.000,0.000,104.000,0.000,212.549,2.044,955330.205,435852.056,1009741.444,368101.908,1060140.667,480092.908,1.049,0.996,104.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,20,2080,18,1872,0.000,1.000
1,179.000,1,1,60,60,60.000,0.000,60.000,0.000,670391.061,11173.184,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5586.592,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,0,0,0.000,1.000
1,8957510.000,10,10,5160,5160,516.000,0.000,516.000,0.000,1152.106,2.233,848597.700,218783.042,1001820.375,169824.950,995265.667,149657.864,1.116,1.116,516.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,10,5160,9,4644,0.000,1.000
1,946.000,1,1,60,60,60.000,0.000,60.000,0.000,126849.894,2114.165,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1057.082,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,0,0,0.000,1.000
1,8878744.000,10,10,5160,5160,516.000,0.000,516.000,0.000,1162.327,2.253,846937.250,162087.905,1007515.375,36447.323,986513.556,77737.788,1.129,1.126,516.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,10,5160,9,4644,0.000,1.000
1,18816726.000,20,20,2080,2080,104.000,0.000,104.000,0.000,221.080,2.126,920541.900,198734.784,1001939.611,169730.109,988777.000,196690.959,1.065,1.063,104.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,20,2080,20,2080,0.000,1.000
1,8904882.000,10,10,5160,5160,516.000,0.000,516.000,0.000,1158.915,2.246,844659.050,165842.686,998559.125,59445.815,989412.000,82483.324,1.130,1.123,516.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,10,5160,9,4644,0.000,1.000
1,72.000,1,1,60,60,60.000,0.000,60.000,0.000,1666666.667,27777.778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13888.889,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,0,0,0.000,1.000
1,6114001.000,2,2,120,120,60.000,0.000,60.000,0.000,39.254,0.654,1505512.000,0.000,0.000,0.000,6022048.000,0.000,0.327,0.327,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,1,60,0.000,1.000
1,4109178.000,5,5,300,300,60.000,0.000,60.000,0.000,146.015,2.434,682052.600,428527.010,903818.000,217730.912,1027268.000,360205.904,1.217,1.217,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,5,300,4,240,0.000,1.000
1,10024202.000,10,10,600,600,60.000,0.000,60.000,0.000,119.710,1.995,949705.600,356559.676,1125746.500,327447.003,1109793.333,302754.648,0.998,0.998,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,10,600,10,600,0.000,1.000
1,9069017.000,10,10,600,600,60.000,0.000,60.000,0.000,132.319,2.205,850209.800,784208.366,999866.625,787698.386,1000584.778,753382.442,1.123,1.103,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,10,600,10,600,0.000,1.000
1,19132060.000,20,19,2080,1976,104.000,0.000,104.000,0.000,212.000,2.038,953839.359,615241.873,1003765.222,583994.172,1062886.722,633728.658,1.048,0.993,104.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,20,2080,18,1872,0.000,1.000
1,29589051.000,15,15,900,900,60.000,0.000,60.000,0.000,60.833,1.014,1912764.433,945621.743,2138006.154,924317.477,2113489.500,918581.556,0.508,0.507,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,14,840,14,840,0.000,1.000
1,9047108.000,10,10,600,600,60.000,0.000,60.000,0.000,132.639,2.211,855750.750,491092.032,1008498.625,455392.543,1005225.111,477623.284,1.106,1.105,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,10,600,9,540,0.000,1.000
1,12575721.000,8,8,480,480,60.000,0.000,60.000,0.000,76.338,1.272,1512925.750,2123228.347,1938529.667,2154305.323,1796519.143,2039232.515,0.636,0.636,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,7,420,6,360,0.000,1.000
1,34935157.000,16,16,960,960,60.000,0.000,60.000,0.000,54.959,0.916,2121379.594,1449961.052,2353505.929,1437466.870,2329004.267,1429216.418,0.459,0.458,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,14,840,14,840,0.000,1.000
1,6394393.000,7,7,420,420,60.000,0.000,60.000,0.000,131.365,2.189,826470.500,1581610.944,1062929.000,1621483.968,1042657.000,1517145.946,1.144,1.095,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,7,420,7,420,0.000,1.000
1,4396848.000,9,9,540,540,60.000,0.000,60.000,0.000,245.631,4.094,480314.111,527202.343,626097.143,481199.023,532871.750,545137.583,2.047,2.047,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,5,300,4,240,0.000,1.000
1,38759530.000,16,16,960,960,60.000,0.000,60.000,0.000,49.536,0.826,2356457.656,1656822.007,2617655.429,1654085.865,2583964.600,1624216.406,0.414,0.413,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,15,900,15,900,0.000,1.000
1,6030859.000,10,10,600,600,60.000,0.000,60.000,0.000,198.977,3.316,591635.200,530309.557,747974.875,473948.432,649878.333,553553.752,1.671,1.658,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,7,420,10,600,0.000,1.000
1,19100034.000,20,20,2080,2080,104.000,0.000,104.000,0.000,217.801,2.094,935773.600,1014243.909,1023941.056,1121041.564,1000000.263,895075.461,1.049,1.047,104.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,19,1976,20,2080,0.000,1.000
1,4118127.000,6,6,360,360,60.000,0.000,60.000,0.000,174.837,2.914,646757.917,480949.351,955508.750,83953.307,787812.000,560861.533,1.457,1.457,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,6,360,6,360,0.000,1.000
1,27103894.000,29,29,1740,1740,60.000,0.000,60.000,0.000,128.395,2.140,931008.379,750330.863,998392.111,724322.140,965782.107,770968.773,1.076,1.070,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,24,1440,29,1740,0.000,1.000
1,19441368.000,20,20,2080,2080,104.000,0.000,104.000,0.000,213.977,2.057,945298.275,1112960.521,1022554.333,1122110.848,1021365.947,1099029.222,1.031,1.029,104.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,16,1664,20,2080,0.000,1.000
1,63.000,1,1,60,60,60.000,0.000,60.000,0.000,1904761.905,31746.032,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15873.016,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,0,0,0.000,1.000
1,89.000,1,1,60,60,60.000,0.000,60.000,0.000,1348314.607,22471.910,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11235.955,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,0,0,0.000,1.000
1,78.000,1,1,60,60,60.000,0.000,60.000,0.000,1538461.538,25641.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12820.513,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,0,0,0.000,1.000
1,9015977.000,10,10,5160,5160,516.000,0.000,516.000,0.000,1144.635,2.218,851184.800,151485.320,1001335.000,20247.121,1001446.222,19049.505,1.113,1.109,516.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,10,5160,9,4644,0.000,1.000
1,51365.000,1,1,60,60,60.000,0.000,60.000,0.000,2336.221,38.937,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.469,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,1,60,0.000,1.000
1,90004.000,1,1,60,60,60.000,0.000,60.000,0.000,1333.274,22.221,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.111,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,1,60,0.000,1.000
1,9838182.000,10,10,5160,5160,516.000,0.000,516.000,0.000,1048.974,2.033,922253.000,1374504.911,1075873.750,1398268.402,1093118.889,1334361.957,1.043,1.016,516.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,10,5160,9,4644,0.000,1.000
1,323468.000,1,1,60,60,60.000,0.000,60.000,0.000,370.980,6.183,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.091,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,1,60,0.000,1.000
1,9101853.000,10,10,5160,5160,516.000,0.000,516.000,0.000,1133.835,2.197,859929.450,1249205.689,1012100.250,1306759.457,1011309.667,1177393.492,1.099,1.099,516.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,10,5160,9,4644,0.000,1.000
1,5392107.000,10,10,600,600,60.000,0.000,60.000,0.000,222.548,3.709,530839.400,464298.252,666724.500,447497.121,586999.111,457845.928,1.855,1.855,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,10,600,10,600,0.000,1.000
1,19299685.000,20,20,2080,2080,104.000,0.000,104.000,0.000,215.548,2.073,939306.000,910359.678,1015150.333,920175.639,1015764.947,894671.119,1.036,1.036,104.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,17,1768,19,1976,0.000,1.000
1,76.000,1,1,60,60,60.000,0.000,60.000,0.000,1578947.368,26315.789,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13157.895,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,0,0,0.000,1.000
1,61.000,1,1,60,60,60.000,0.000,60.000,0.000,1967213.115,32786.885,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16393.443,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,0,0,0.000,1.000
1,73.000,1,1,60,60,60.000,0.000,60.000,0.000,1643835.616,27397.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13698.630,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,0,0,0.000,1.000
1,27871076.000,15,15,900,900,60.000,0.000,60.000,0.000,64.583,1.076,1797530.233,1145254.971,2004227.692,1144692.254,1990781.929,1111659.635,0.538,0.538,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,13,780,14,840,0.000,1.000
1,9002900.000,10,10,600,600,60.000,0.000,60.000,0.000,133.290,2.222,848860.350,156297.239,996799.750,35984.384,1000312.111,50994.331,1.112,1.111,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,10,600,9,540,0.000,1.000
1,59.000,1,1,60,60,60.000,0.000,60.000,0.000,2033898.305,33898.305,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16949.153,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,0,0,0.000,1.000
1,58.000,1,1,60,60,60.000,0.000,60.000,0.000,2068965.517,34482.759,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17241.379,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,0,0,0.000,1.000
1,6009150.000,7,7,420,420,60.000,0.000,60.000,0.000,139.787,2.330,786438.786,214845.548,1000209.800,4915.688,1001515.667,16254.552,1.165,1.165,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,7,420,6,360,0.000,1.000
1,80.000,1,1,60,60,60.000,0.000,60.000,0.000,1500000.000,25000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12500.000,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,0,0,0.000,1.000
1,9042062.000,10,10,5160,5160,516.000,0.000,516.000,0.000,1141.333,2.212,855260.800,157128.011,1007906.125,25961.760,1004663.000,54803.262,1.108,1.106,516.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,10,5160,9,4644,0.000,1.000
1,74.000,1,1,60,60,60.000,0.000,60.000,0.000,1621621.622,27027.027,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13513.514,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,0,0,0.000,1.000
1,101.000,1,1,60,60,60.000,0.000,60.000,0.000,1188118.812,19801.980,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9900.990,60.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,60,0,0,0.000,1.000
