Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Fwd IAT Mean,Fwd IAT Std,Bwd IAT Mean,Bwd IAT Std,Fwd Packets/s,Bwd Packets/s,Packet Length Mean,Packet Length Std,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Active Mean,Idle Mean
17,37831635.000,511,0,0,0,0.000,0.000,0.000,0.000,0.000,13.507,73983.172,242134.450,74273.872,242134.276,0.000,0.000,13.507,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,511,0,0,0,0.000,1.000
17,2077450.000,52,0,0,0,0.000,0.000,0.000,0.000,0.000,25.031,39946.558,94252.062,41544.420,94238.516,0.000,0.000,25.031,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,50,0,0,0,0.000,1.000
17,64539124.000,656,5,108032,60,164.683,238.957,12.000,0.000,1674.829,10.242,130923.579,633236.681,98643.812,368940.146,5506858.250,3825767.951,10.164,0.200,163.000,238.621,0,0,0,0,0,0,0.000,0.000,0.000,0.000,649,104448,5,60,0.000,1.000
17,47555229.000,866,0,0,0,0.000,0.000,0.000,0.000,0.000,18.210,54779.258,192279.239,54906.061,192279.197,0.000,0.000,18.210,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,862,0,0,0,0.000,1.000
17,14194807.000,420,0,0,0,0.000,0.000,0.000,0.000,0.000,29.588,33596.552,99679.565,33757.301,99679.436,0.000,0.000,29.588,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,420,0,0,0,0.000,1.000
17,9193899.000,19,0,0,0,0.000,0.000,0.000,0.000,0.000,2.067,483885.632,1226380.859,540813.353,1225058.874,0.000,0.000,2.067,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,16,0,0,0,0.000,1.000
17,36532327.000,330,7,168960,84,512.000,0.000,12.000,0.000,4627.244,9.225,142728.596,618098.333,111371.948,452213.514,1928256.333,2616518.640,9.033,0.585,501.000,71.312,0,0,0,0,0,0,0.000,0.000,0.000,0.000,328,167936,7,84,0.000,1.000
17,22944227.000,78,1,38912,12,498.872,81.438,12.000,0.000,1696.462,3.443,290419.291,954324.447,301883.211,954255.588,0.000,0.000,3.400,0.061,492.000,97.105,0,0,0,0,0,0,0.000,0.000,0.000,0.000,75,38400,1,12,0.000,1.000
17,22729424.000,128,1,65536,12,512.000,0.000,12.000,0.000,2883.839,5.675,176098.225,505607.148,180291.040,505589.763,0.000,0.000,5.631,0.121,508.000,43.852,0,0,0,0,0,0,0.000,0.000,0.000,0.000,124,63488,1,12,0.000,1.000
17,38939843.000,688,14,352256,168,512.000,0.000,12.000,0.000,9050.473,18.028,106638.936,933277.189,56722.082,248826.514,2765321.923,6030428.824,17.668,0.362,502.000,69.902,0,0,0,0,0,0,0.000,0.000,0.000,0.000,686,351232,14,168,0.000,1.000
17,17466545.000,174,0,0,0,0.000,0.000,0.000,0.000,0.000,9.962,99938.920,331248.257,101101.000,331246.219,0.000,0.000,9.962,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,174,0,0,0,0.000,1.000
17,13926832.000,135,0,0,0,0.000,0.000,0.000,0.000,0.000,9.694,103035.474,314122.206,104584.880,314118.385,0.000,0.000,9.694,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,135,0,0,0,0.000,1.000
17,882916.000,23,0,0,0,0.000,0.000,0.000,0.000,0.000,26.050,38375.652,72903.183,42030.476,72811.512,0.000,0.000,26.050,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,20,0,0,0,0.000,1.000
17,42309013.000,457,10,233984,120,512.000,0.000,12.000,0.000,5533.195,11.038,144965.589,853012.446,92978.042,348112.316,2821546.778,4907771.858,10.801,0.343,501.000,72.379,0,0,0,0,0,0,0.000,0.000,0.000,0.000,455,232960,10,120,0.000,1.000
17,6449169.000,9,0,4608,0,512.000,0.000,0.000,0.000,714.511,1.396,713934.778,2101756.257,917916.143,2091834.354,0.000,0.000,1.396,0.000,512.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,7,3584,0,0,0.000,1.000
17,16061065.000,168,3,86016,36,512.000,0.000,12.000,0.000,5357.802,10.647,144952.754,684515.485,96749.343,318867.900,4363265.000,3596245.000,10.460,0.270,503.000,65.644,0,0,0,0,0,0,0.000,0.000,0.000,0.000,167,85504,3,36,0.000,1.000
17,492917.000,15,0,0,0,0.000,0.000,0.000,0.000,0.000,30.431,28472.333,57913.415,32852.692,57747.520,0.000,0.000,30.431,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,13,0,0,0,0.000,1.000
17,9854131.000,56,0,28672,0,512.000,0.000,0.000,0.000,2909.643,5.683,174018.036,322713.134,180463.148,322648.767,0.000,0.000,5.683,0.000,512.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,56,28672,0,0,0.000,1.000
17,41970223.000,303,0,0,0,0.000,0.000,0.000,0.000,0.000,7.219,138219.746,427744.204,139138.150,427743.218,0.000,0.000,7.219,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,302,0,0,0,0.000,1.000
17,58860833.000,270,0,0,0,0.000,0.000,0.000,0.000,0.000,4.587,217802.926,694320.028,219428.321,694318.125,0.000,0.000,4.587,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,260,0,0,0,0.000,1.000
17,107570924.000,1078,0,18944,0,17.573,93.255,0.000,0.000,176.107,10.021,98657.625,424277.795,98841.004,424277.756,0.000,0.000,10.021,0.000,17.000,93.215,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1069,17920,0,0,0.000,1.000
17,47050150.000,223,0,0,0,0.000,0.000,0.000,0.000,0.000,4.740,210840.955,636183.204,212749.018,636180.343,0.000,0.000,4.740,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,223,0,0,0,0.000,1.000
17,4097643.000,55,0,0,0,0.000,0.000,0.000,0.000,0.000,13.422,74494.964,141461.005,77306.094,141433.071,0.000,0.000,13.422,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,48,0,0,0,0.000,1.000
17,6865905.000,132,0,0,0,0.000,0.000,0.000,0.000,0.000,19.225,52008.379,110194.075,52808.508,110191.170,0.000,0.000,19.225,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,130,0,0,0,0.000,1.000
17,24734727.000,241,0,0,0,0.000,0.000,0.000,0.000,0.000,9.743,102063.033,472418.765,102917.117,472417.993,0.000,0.000,9.743,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,240,0,0,0,0.000,1.000
17,17758842.000,285,0,0,0,0.000,0.000,0.000,0.000,0.000,16.048,62291.775,455612.113,62732.000,455611.901,0.000,0.000,16.048,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,280,0,0,0,0.000,1.000
17,81059175.000,697,0,0,0,0.000,0.000,0.000,0.000,0.000,8.599,116187.100,494481.117,116521.452,494481.004,0.000,0.000,8.599,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,690,0,0,0,0.000,1.000
17,8339889.000,28,0,0,0,0.000,0.000,0.000,0.000,0.000,3.357,297850.786,1335382.598,320762.385,1335186.032,0.000,0.000,3.357,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,24,0,0,0,0.000,1.000
17,20810805.000,265,13,135680,156,512.000,0.000,12.000,0.000,6527.186,13.358,114489.482,721585.226,76703.627,490288.933,971251.833,2428710.986,12.734,0.698,488.000,105.567,0,0,0,0,0,0,0.000,0.000,0.000,0.000,254,130048,12,144,0.000,1.000
17,19015701.000,265,14,135680,168,512.000,0.000,12.000,0.000,7143.991,14.672,89199.452,514820.408,72296.236,490518.106,451749.000,788730.966,13.936,1.535,486.000,109.161,0,0,0,0,0,0,0.000,0.000,0.000,0.000,239,122368,14,168,0.000,1.000
17,5642677.000,44,0,0,0,0.000,0.000,0.000,0.000,0.000,7.798,44322.409,140550.210,46433.000,140534.362,0.000,0.000,7.798,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,44,0,0,0,0.000,1.000
17,37171.000,9,0,0,0,0.000,0.000,0.000,0.000,0.000,242.124,3977.778,7356.289,5114.286,7267.966,0.000,0.000,242.124,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,0,0,0,0.000,1.000
17,7212237.000,82,0,0,0,0.000,0.000,0.000,0.000,0.000,11.370,87947.500,228104.854,90146.188,228094.257,0.000,0.000,11.370,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,75,0,0,0,0.000,1.000
17,8156426.000,2,68,24,0,12.000,0.000,0.000,0.000,2.942,8.582,116490.871,269127.188,0.000,0.000,121706.881,269076.637,6472.492,8.337,0.000,2.028,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,12,67,0,0.000,1.000
17,30911547.000,153,0,0,0,0.000,0.000,0.000,0.000,0.000,4.950,202031.327,754169.962,204707.238,754165.215,0.000,0.000,4.950,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,131,0,0,0,0.000,1.000
17,8235392.000,71,0,0,0,0.000,0.000,0.000,0.000,0.000,8.621,112900.944,239789.469,116173.435,239767.138,0.000,0.000,8.621,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,71,0,0,0,0.000,1.000
17,38571277.000,294,0,0,0,0.000,0.000,0.000,0.000,0.000,7.622,131180.126,522288.761,132078.620,522287.988,0.000,0.000,7.622,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,290,0,0,0,0.000,1.000
17,24849278.000,159,0,0,0,0.000,0.000,0.000,0.000,0.000,6.399,156280.088,508464.729,158270.917,508460.831,0.000,0.000,6.399,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,155,0,0,0,0.000,1.000
17,45083395.000,474,5,220672,60,465.553,145.640,12.000,0.000,4896.082,10.625,148832.693,1086025.885,95461.737,462038.332,6558230.000,8587651.071,10.515,0.111,460.000,153.374,0,0,0,0,0,0,0.000,0.000,0.000,0.000,471,220160,5,60,0.000,1.000
17,22879584.000,484,8,247808,96,512.000,0.000,12.000,0.000,10835.162,21.504,47564.907,223351.865,37044.811,152885.286,792333.571,1145921.315,21.950,0.350,503.000,63.243,0,0,0,0,0,0,0.000,0.000,0.000,0.000,484,247808,8,96,0.000,1.000
17,55127993.000,829,1,120832,12,145.756,230.835,12.000,0.000,2192.062,15.056,66357.201,311668.602,66597.917,311668.509,0.000,0.000,15.038,0.331,145.000,230.954,0,0,0,0,0,0,0.000,0.000,0.000,0.000,825,118784,1,12,0.000,1.000
17,17638378.000,161,0,0,0,0.000,0.000,0.000,0.000,0.000,9.128,103319.807,256003.772,104619.428,256000.473,0.000,0.000,9.128,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,161,0,0,0,0.000,1.000
17,10580210.000,39,0,19968,0,512.000,0.000,0.000,0.000,1887.297,3.686,270205.564,468438.452,284811.270,468210.697,0.000,0.000,3.686,0.000,512.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,39,19968,0,0,0.000,1.000
17,59068478.000,809,0,0,0,0.000,0.000,0.000,0.000,0.000,13.696,72903.089,297999.774,73083.766,297999.719,0.000,0.000,13.696,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,787,0,0,0,0.000,1.000
17,40600241.000,747,0,0,0,0.000,0.000,0.000,0.000,0.000,18.399,54278.369,162590.943,54424.083,162590.877,0.000,0.000,18.399,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,747,0,0,0,0.000,1.000
17,21106992.000,244,2,124928,24,512.000,0.000,12.000,0.000,5919.934,11.655,106417.695,373471.480,87213.281,194302.073,5073139.000,0.000,11.560,0.133,507.000,44.910,0,0,0,0,0,0,0.000,0.000,0.000,0.000,242,123904,2,24,0.000,1.000
17,44284785.000,431,0,0,0,0.000,0.000,0.000,0.000,0.000,9.732,102665.360,233051.801,103143.986,233051.310,0.000,0.000,9.732,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,426,0,0,0,0.000,1.000
17,7741958.000,43,0,0,0,0.000,0.000,0.000,0.000,0.000,5.554,147525.186,330667.467,154721.537,330589.150,0.000,0.000,5.554,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,43,0,0,0,0.000,1.000
17,37315297.000,343,4,175616,48,512.000,0.000,12.000,0.000,4707.560,9.299,178919.640,869686.412,109246.836,246187.303,8277314.667,3701856.200,9.194,0.107,506.000,53.373,0,0,0,0,0,0,0.000,0.000,0.000,0.000,342,175104,4,48,0.000,1.000
17,9368507.000,127,5,65024,60,512.000,0.000,12.000,0.000,6947.105,14.090,95932.371,296993.218,73846.264,248587.969,858072.500,563369.151,13.556,0.567,493.000,95.452,0,0,0,0,0,0,0.000,0.000,0.000,0.000,127,65024,5,60,0.000,1.000
17,29290187.000,218,0,0,0,0.000,0.000,0.000,0.000,0.000,7.443,134353.335,661612.870,135597.347,661611.700,0.000,0.000,7.443,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,208,0,0,0,0.000,1.000
17,50237797.000,396,8,202752,96,512.000,0.000,12.000,0.000,4037.757,8.042,226671.918,1068182.630,127498.680,440777.078,5905853.571,4649911.671,7.883,0.160,502.000,69.660,0,0,0,0,0,0,0.000,0.000,0.000,0.000,389,199168,8,96,0.000,1.000
17,461714.000,5,0,0,0,0.000,0.000,0.000,0.000,0.000,10.829,28793.400,55803.416,47989.000,52397.998,0.000,0.000,10.829,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,5,0,0,0,0.000,1.000
17,16362659.000,48,0,0,0,0.000,0.000,0.000,0.000,0.000,2.934,340096.042,1680811.452,354882.826,1680746.408,0.000,0.000,2.934,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,46,0,0,0,0.000,1.000
17,47793879.000,363,0,23552,0,64.882,170.523,0.000,0.000,492.783,7.595,131656.433,647188.976,132385.831,647188.565,0.000,0.000,7.595,0.000,64.000,170.325,0,0,0,0,0,0,0.000,0.000,0.000,0.000,349,22528,0,0,0.000,1.000
17,21908478.000,1,49,12,0,12.000,0.000,0.000,0.000,0.548,2.282,432879.940,1657573.505,0.000,0.000,450916.604,1657475.370,0.000,2.237,0.000,1.697,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,12,47,0,0.000,1.000
