Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Fwd IAT Mean,Fwd IAT Std,Bwd IAT Mean,Bwd IAT Std,Fwd Packets/s,Bwd Packets/s,Packet Length Mean,Packet Length Std,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Active Mean,Idle Mean
6,6467970.000,40,42,2560,4440,64.000,201.092,105.000,208.846,1082.256,12.678,156680.415,434114.676,169625.263,437619.472,156147.171,430660.265,6.205,6.494,85.000,205.079,3,2,0,44,81,0,1288.000,1.000,1136.000,1.000,39,2560,42,4440,0.000,1.000
6,5067129.000,8,7,278,3380,34.000,97.447,482.000,631.960,721.908,2.960,671928.200,1865978.635,844478.167,1878605.696,835342.333,1837965.043,1.579,1.397,243.000,490.775,2,2,0,2,14,0,0.000,0.000,1448.000,2.000,3,0,2,0,0.000,1.000
6,5222908.000,8,7,278,3380,34.000,97.447,482.000,631.960,700.376,2.872,679906.733,1872531.351,851956.500,1884082.485,847810.333,1845315.087,1.532,1.364,243.000,490.775,2,2,0,3,14,0,0.000,0.000,1448.000,2.000,8,278,7,3380,0.000,1.000
6,770663.000,20,20,1792,4200,89.000,283.245,210.000,402.630,7775.123,51.903,36585.500,47243.726,38491.722,52416.580,40556.263,41525.474,28.859,25.952,149.000,350.694,2,2,0,20,39,0,1288.000,1.000,1288.000,2.000,18,1768,18,4200,0.000,1.000
6,5105458.000,8,7,278,3380,34.000,97.447,482.000,631.960,716.488,2.938,676353.133,1848762.134,850832.833,1853267.505,840050.000,1828661.417,1.567,1.389,243.000,490.775,2,2,0,3,14,0,0.000,0.000,1448.000,2.000,7,278,5,3380,0.000,1.000
6,1023511.000,20,19,1792,4200,89.000,283.245,221.000,396.933,5854.358,38.104,50508.667,59516.708,56843.556,67777.048,52591.889,49459.865,19.545,18.564,153.000,346.935,2,2,0,20,38,0,1288.000,1.000,1248.000,2.000,19,1792,19,4200,0.000,1.000
6,13384119.000,59,71,3744,8072,63.000,165.385,113.000,235.102,882.837,9.713,205894.631,470456.848,234791.491,489866.846,191188.386,453051.025,4.408,5.305,90.000,207.478,2,2,0,78,129,0,1288.000,1.000,1248.000,2.000,58,3744,70,8072,0.000,1.000
6,5191767.000,8,7,278,3380,34.000,97.447,482.000,631.960,704.577,2.889,685680.333,1887445.579,865256.500,1904641.661,848944.333,1854275.880,1.541,1.374,243.000,490.775,2,2,0,3,14,0,0.000,0.000,1448.000,2.000,7,278,6,3380,0.000,1.000
6,5142950.000,8,7,278,3380,34.000,97.447,482.000,631.960,711.265,2.917,679827.733,1906677.037,857081.333,1915384.570,842488.000,1882620.354,1.556,1.385,243.000,490.775,2,2,0,2,14,0,0.000,0.000,1448.000,2.000,2,0,1,0,0.000,1.000
6,10199544.000,59,63,3312,6184,56.000,166.423,98.000,182.596,931.022,11.961,167197.057,441006.078,178925.070,449575.240,164505.032,432823.949,5.785,6.177,77.000,175.647,2,2,0,69,121,0,1288.000,1.000,1136.000,1.000,57,3288,61,6184,0.000,1.000
