Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Fwd IAT Mean,Fwd IAT Std,Bwd IAT Mean,Bwd IAT Std,Fwd Packets/s,Bwd Packets/s,Packet Length Mean,Packet Length Std,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Active Mean,Idle Mean
17,5047529.000,4,3,112,156,28.000,0.000,52.000,5.657,53.095,1.387,1435797.714,2713909.091,2508356.000,2496164.000,2516936.000,2486067.000,0.797,0.594,38.000,12.444,0,0,0,0,0,0,0.000,0.000,0.000,0.000,4,112,3,156,0.000,1.000
17,5023570.000,4,3,112,144,28.000,0.000,48.000,5.657,50.960,1.393,1431754.429,2714900.792,2505808.000,2493563.000,2505332.500,2493462.500,0.798,0.597,36.000,10.583,0,0,0,0,0,0,0.000,0.000,0.000,0.000,3,84,3,144,0.000,1.000
17,5088814.000,4,3,132,453,33.000,0.000,151.000,11.314,114.958,1.376,1443331.857,2709531.728,2523549.000,2481641.000,2528112.500,2486154.500,0.793,0.590,83.000,58.865,0,0,0,0,0,0,0.000,0.000,0.000,0.000,3,99,3,453,0.000,1.000
17,26130.000,2,2,64,108,32.000,0.000,54.000,6.000,6582.472,153.081,2937.750,0.000,0.000,0.000,11751.000,0.000,136.388,76.540,43.000,11.790,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2,64,2,108,0.000,1.000
17,72126.000,2,2,70,172,35.000,0.000,86.000,6.000,3355.239,55.459,10040.750,0.000,0.000,0.000,40163.000,0.000,61.847,27.729,60.000,25.855,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2,70,2,172,0.000,1.000
17,231584.000,4,4,120,348,30.000,2.000,87.000,35.171,2020.865,34.545,47717.500,76872.009,92479.000,61585.000,65594.000,75266.666,18.178,17.272,58.000,37.855,0,0,0,0,0,0,0.000,0.000,0.000,0.000,4,120,4,348,0.000,1.000
17,534375.000,4,4,148,334,37.000,2.000,83.500,14.637,901.988,14.971,121018.625,218478.185,234416.500,201217.500,166438.667,204759.635,7.934,7.485,60.000,25.490,0,0,0,0,0,0,0.000,0.000,0.000,0.000,4,148,4,334,0.000,1.000
17,87382.000,2,2,64,462,32.000,0.000,231.000,104.000,6019.546,45.776,9247.000,0.000,0.000,0.000,36988.000,0.000,39.515,22.888,131.000,123.728,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2,64,2,462,0.000,1.000
17,109200.000,4,4,128,576,32.000,0.000,144.000,26.096,6446.886,73.260,22545.750,32025.535,42197.000,30011.000,31990.667,27609.731,40.851,36.630,88.000,58.962,0,0,0,0,0,0,0.000,0.000,0.000,0.000,4,128,4,576,0.000,1.000
17,5070369.000,4,3,132,453,33.000,0.000,151.000,11.314,115.376,1.381,1439246.857,2710222.256,2519367.500,2485717.500,2517996.500,2486253.500,0.794,0.592,83.000,58.865,0,0,0,0,0,0,0.000,0.000,0.000,0.000,4,132,3,453,0.000,1.000
17,25900.000,2,2,64,108,32.000,0.000,54.000,6.000,6640.927,154.440,3145.250,0.000,0.000,0.000,12581.000,0.000,147.265,77.220,43.000,11.790,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2,64,2,108,0.000,1.000
17,219005.000,2,2,70,172,35.000,0.000,86.000,6.000,1104.998,18.264,9870.250,0.000,0.000,0.000,39481.000,0.000,11.122,9.132,60.000,25.855,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2,70,2,172,0.000,1.000
17,244865.000,4,4,120,348,30.000,2.000,87.000,35.171,1911.257,32.671,49431.375,79497.652,95830.000,62820.000,67930.333,78261.057,17.172,16.336,58.000,37.855,0,0,0,0,0,0,0.000,0.000,0.000,0.000,4,120,4,348,0.000,1.000
17,659741.000,4,4,148,334,37.000,2.000,83.500,14.637,730.590,12.126,150775.625,282859.215,293665.000,272031.000,206291.667,259463.618,6.354,6.063,60.000,25.490,0,0,0,0,0,0,0.000,0.000,0.000,0.000,4,148,4,334,0.000,1.000
17,68051.000,2,2,64,462,32.000,0.000,231.000,104.000,7729.497,58.779,8562.250,0.000,0.000,0.000,34249.000,0.000,58.476,29.390,131.000,123.728,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2,64,2,462,0.000,1.000
17,109930.000,4,4,128,512,32.000,0.000,128.000,3.000,5821.887,72.774,20430.250,27583.049,37788.500,25253.500,29288.333,23739.067,40.829,36.387,80.000,48.047,0,0,0,0,0,0,0.000,0.000,0.000,0.000,4,128,4,512,0.000,1.000
17,36875.000,2,2,66,502,33.000,0.000,251.000,72.000,15403.390,108.475,3702.250,0.000,0.000,0.000,14809.000,0.000,85.738,54.237,142.000,120.304,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2,66,2,502,0.000,1.000
17,24746.000,2,2,66,167,33.000,0.000,83.500,20.500,9415.663,161.642,2993.750,0.000,0.000,0.000,11975.000,0.000,153.022,80.821,58.000,29.116,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2,66,2,167,0.000,1.000
17,40799.000,1,1,44,1163,44.000,0.000,1163.000,0.000,29584.058,49.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.510,603.000,559.500,0,0,0,0,0,0,0.000,0.000,1163.000,1.000,1,44,1,1163,0.000,1.000
17,49323.000,1,1,52,549,52.000,0.000,549.000,0.000,12184.985,40.549,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.275,300.000,248.501,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,52,1,549,0.000,1.000
17,38599.000,6,6,374,5910,62.333,1.145,985.000,165.142,162802.145,310.889,144.500,178.398,193.250,158.678,192.200,181.568,6128.703,155.444,523.000,475.884,0,0,0,0,0,0,0.000,0.000,1211.000,2.000,6,374,6,5910,0.000,1.000
17,309600.000,1,1,52,224,52.000,0.000,224.000,0.000,891.473,6.460,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.230,138.000,86.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,52,1,224,0.000,1.000
17,416199.000,1,1,29,29,29.000,0.000,29.000,0.000,139.356,4.805,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.403,29.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,29,1,29,0.000,1.000
17,296913.000,1,1,52,224,52.000,0.000,224.000,0.000,929.565,6.736,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.368,138.000,86.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,52,1,224,0.000,1.000
17,40802.000,1,1,52,569,52.000,0.000,569.000,0.000,15219.842,49.017,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.509,310.000,258.500,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,52,1,569,-0.000,1.000
17,50260.000,1,1,44,291,44.000,0.000,291.000,0.000,6665.340,39.793,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.897,167.000,123.501,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,44,1,291,0.000,1.000
17,391707.000,1,1,29,77,29.000,0.000,77.000,0.000,270.610,5.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.553,53.000,24.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,29,1,77,0.000,1.000
17,507.000,1,1,29,77,29.000,0.000,77.000,0.000,209072.978,3944.773,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1972.387,53.000,24.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,29,1,77,0.000,1.000
17,40970.000,1,1,51,671,51.000,0.000,671.000,0.000,17622.651,48.816,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.408,361.000,310.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,51,1,671,0.000,1.000
