Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Fwd IAT Mean,Fwd IAT Std,Bwd IAT Mean,Bwd IAT Std,Fwd Packets/s,Bwd Packets/s,Packet Length Mean,Packet Length Std,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Active Mean,Idle Mean
6,21999279.000,1134,45,11340,0,10.000,0.000,0.000,0.000,515.471,53.593,33417.614,400724.620,16640.088,111809.061,467336.068,1942864.075,59.587,2.046,9.000,2.013,0,1179,0,0,45,0,0.000,0.000,0.000,0.000,1134,11340,45,0,0.000,1.000
6,51667366.000,3923,189,0,0,0.000,0.000,0.000,0.000,0.000,79.586,23306.137,322749.436,12717.234,132436.886,244524.261,1363682.910,75.928,4.110,0.000,0.000,0,1480,74,0,2729,0,0.000,0.000,0.000,0.000,3899,0,188,0,0.000,1.000
6,21578999.000,3230,0,0,0,0.000,0.000,0.000,0.000,0.000,149.683,6467.084,65273.170,6471.090,65273.170,0.000,0.000,149.683,0.000,0.000,0.000,0,0,3230,0,0,0,0.000,0.000,0.000,0.000,3226,0,0,0,0.000,1.000
6,14061572.000,1612,0,0,0,0.000,0.000,0.000,0.000,0.000,114.639,8580.886,57740.783,8591.546,57740.782,0.000,0.000,114.639,0.000,0.000,0.000,1612,0,0,0,0,0,0.000,0.000,0.000,0.000,1612,0,0,0,0.000,1.000
6,24610427.000,2607,383,0,0,0.000,0.000,0.000,0.000,0.000,121.493,10768.809,65011.954,9186.792,45783.009,21641.738,136454.148,105.931,40.435,0.000,0.000,0,2874,116,0,383,0,0.000,0.000,0.000,0.000,2607,0,383,0,0.000,1.000
6,15117337.000,1288,0,0,0,0.000,0.000,0.000,0.000,0.000,85.200,11627.615,188082.259,11645.698,188082.258,0.000,0.000,85.200,0.000,0.000,0.000,0,0,1288,0,0,0,0.000,0.000,0.000,0.000,1283,0,0,0,0.000,1.000
6,10027466.000,2968,0,0,0,0.000,0.000,0.000,0.000,0.000,295.987,3134.781,37635.012,3136.895,37635.012,0.000,0.000,295.987,0.000,0.000,0.000,0,0,2968,0,0,0,0.000,0.000,0.000,0.000,2968,0,0,0,0.000,1.000
6,14585705.000,2377,27,0,0,0.000,0.000,0.000,0.000,0.000,164.819,9459.284,110885.163,5998.968,42877.872,326637.231,930487.682,162.968,2.632,0.000,0.000,0,2404,0,0,27,0,0.000,0.000,0.000,0.000,2377,0,27,0,0.000,1.000
6,6364476.000,1519,0,0,0,0.000,0.000,0.000,0.000,0.000,238.669,4097.713,15045.505,4103.115,15045.504,0.000,0.000,238.669,0.000,0.000,0.000,0,0,1519,0,0,0,0.000,0.000,0.000,0.000,1509,0,0,0,0.000,1.000
6,14508775.000,2827,23,28270,0,10.000,0.000,0.000,0.000,1948.476,196.433,7648.967,112418.800,4779.243,20568.878,377190.591,1201467.731,203.121,1.585,9.000,1.283,0,2850,0,0,23,0,0.000,0.000,0.000,0.000,2826,28260,23,0,0.000,1.000
6,13398646.000,2469,33,24680,0,9.000,1.016,0.000,0.000,1841.977,186.735,9367.827,102037.627,5218.541,22530.743,330130.094,818373.852,187.536,2.463,9.000,1.445,0,2501,1,0,33,0,0.000,0.000,0.000,0.000,2468,24670,33,0,0.000,1.000
6,12056120.000,507,8,5070,0,10.000,0.000,0.000,0.000,420.533,42.717,30970.662,175183.443,23818.444,139563.247,560225.286,745457.154,42.053,1.746,9.000,1.498,0,515,0,0,8,0,0.000,0.000,0.000,0.000,506,5060,8,0,0.000,1.000
6,6552089.000,264,33,2640,0,10.000,0.000,0.000,0.000,402.925,45.329,32638.232,92661.943,23084.294,64396.783,113920.938,193852.283,43.637,5.037,8.000,3.266,0,297,0,0,33,0,0.000,0.000,0.000,0.000,257,2570,33,0,0.000,1.000
6,22652515.000,2351,0,0,0,0.000,0.000,0.000,0.000,0.000,103.785,9467.140,68599.522,9475.201,68599.521,0.000,0.000,103.785,0.000,0.000,0.000,0,0,2351,0,0,0,0.000,0.000,0.000,0.000,2351,0,0,0,0.000,1.000
6,15451145.000,1278,0,0,0,0.000,0.000,0.000,0.000,0.000,82.712,12015.685,60227.716,12034.518,60227.713,0.000,0.000,82.712,0.000,0.000,0.000,0,0,1278,0,0,0,0.000,0.000,0.000,0.000,1270,0,0,0,0.000,1.000
