Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Fwd IAT Mean,Fwd IAT Std,Bwd IAT Mean,Bwd IAT Std,Fwd Packets/s,Bwd Packets/s,Packet Length Mean,Packet Length Std,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Active Mean,Idle Mean
264182.000,21,19,3676,4104,175.000,391.838,216.000,404.247,29449.395,151.411,13183.325,19803.062,13878.053,19718.393,14647.222,19825.261,79.491,71.999,194.000,394.430,0,2,0,22,39,0,1328.000,2.000,1292.000,2.000,21,3676,19,4104,0.000,1.000
3922.000,8,6,278,3380,34.000,97.447,563.000,648.537,932687.404,3569.607,502.500,713.234,594.500,597.690,693.600,802.366,2039.776,1638.002,261.000,503.500,2,2,0,2,13,0,0.000,0.000,1448.000,2.000,8,278,6,3380,0.002,0.998
5263712.000,25,22,3772,4228,150.000,362.752,192.000,381.039,1519.840,8.929,223966.511,1039819.686,228834.217,1018013.718,250630.429,1062842.763,4.749,4.180,170.000,368.862,2,2,0,25,46,0,1328.000,2.000,1292.000,2.000,25,3772,22,4228,0.000,1.000
2363.000,3,4,124,96,41.000,41.000,24.000,25.456,93101.989,2962.336,504.857,907.642,1515.000,0.000,673.000,854.410,1380.580,1692.763,31.000,43.686,2,0,0,3,7,0,0.000,0.000,0.000,0.000,3,124,4,96,0.001,0.999
10014009.000,19,13,1120,292,58.000,232.354,22.000,36.602,141.002,3.196,625845.594,1023272.177,589025.588,970486.834,834468.667,1072722.492,1.897,1.298,44.000,177.026,2,2,3,14,28,0,1019.000,1.000,0.000,0.000,19,1120,13,292,0.000,1.000
5958.000,8,6,278,3380,34.000,97.447,563.000,648.537,613964.418,2349.782,588.071,691.653,688.333,620.416,820.600,724.163,1342.732,1063.453,261.000,503.500,2,2,0,2,13,0,0.000,0.000,1448.000,2.000,8,278,6,3380,0.002,0.998
260338.000,21,19,3676,4104,175.000,391.838,216.000,404.247,29884.227,153.646,13000.250,19288.644,13686.474,19603.110,14442.611,18882.922,80.664,73.042,194.000,394.430,0,2,0,22,39,0,1328.000,2.000,1292.000,2.000,21,3676,19,4104,0.000,1.000
10011508.000,18,11,291,292,16.000,45.423,26.000,38.405,58.233,2.897,690437.931,1052281.762,625708.438,991171.370,1001136.500,1097206.183,1.798,1.099,20.000,42.462,2,2,3,13,25,0,0.000,0.000,0.000,0.000,18,291,11,292,0.000,1.000
2192.000,3,4,124,96,41.000,41.000,24.000,25.456,100364.964,3193.431,494.714,914.458,1608.000,0.000,618.333,828.590,1464.844,1824.818,31.000,43.686,2,0,0,3,7,0,0.000,0.000,0.000,0.000,3,124,4,96,0.002,0.998
258559.000,21,19,3676,4104,175.000,391.838,216.000,404.247,30089.844,154.704,12905.925,19307.594,13591.316,19638.568,14333.444,18885.000,81.219,73.595,194.000,394.430,0,2,0,22,39,0,1328.000,2.000,1292.000,2.000,21,3676,19,4104,0.000,1.000
3754.000,3,4,124,96,41.000,41.000,24.000,25.456,58604.156,1864.678,885.143,1583.706,2856.000,0.000,1113.333,1413.271,853.242,1065.530,31.000,43.686,2,0,0,3,7,0,0.000,0.000,0.000,0.000,3,124,4,96,0.001,0.999
10014992.000,17,10,275,292,16.000,42.874,29.000,39.301,56.615,2.696,741822.815,1071530.901,667636.867,1011064.926,1112740.333,1100592.137,1.697,0.999,21.000,41.357,2,2,2,13,24,0,0.000,0.000,0.000,0.000,17,275,10,292,0.000,1.000
250046.000,21,19,3676,4104,175.000,391.838,216.000,404.247,31114.275,159.971,12474.400,19255.367,13135.263,19444.497,13855.889,18991.411,83.985,76.117,194.000,394.430,0,2,0,22,39,0,1328.000,2.000,1292.000,2.000,21,3676,19,4104,0.000,1.000
10009118.000,17,10,1081,292,63.000,236.692,29.000,39.301,137.175,2.698,741315.074,1071070.409,667177.733,1009752.678,1111982.333,1101494.112,1.698,0.999,50.000,184.917,2,2,2,13,24,0,0.000,0.000,0.000,0.000,17,1081,10,292,0.000,1.000
4488.000,3,4,124,96,41.000,41.000,24.000,25.456,49019.608,1559.715,974.857,1783.907,3028.000,0.000,1265.333,1659.395,742.574,891.266,31.000,43.686,2,0,0,3,7,0,0.000,0.000,0.000,0.000,3,124,4,96,0.001,0.999
6931.000,8,6,278,3380,34.000,97.447,563.000,648.537,527773.770,2019.911,953.429,1751.537,1117.500,1607.897,1328.600,1863.836,1154.235,886.132,261.000,503.500,2,2,0,2,13,0,0.000,0.000,1448.000,2.000,8,278,6,3380,0.001,0.999
3109.000,8,6,278,3380,34.000,97.447,563.000,648.537,1176584.111,4503.056,398.500,492.848,469.667,423.215,552.200,538.278,2573.175,2102.313,261.000,503.500,2,2,0,2,13,0,0.000,0.000,1448.000,2.000,8,278,6,3380,0.003,0.997
12012370.000,17,10,1042,292,61.000,227.257,29.000,39.301,111.052,2.248,889770.037,1005652.893,800790.067,978523.917,1334660.000,943360.701,1.415,0.832,49.000,177.638,2,2,2,13,24,0,0.000,0.000,0.000,0.000,17,1042,10,292,0.000,1.000
10015478.000,17,10,461,292,27.000,87.079,29.000,39.301,75.184,2.696,741864.037,1064779.745,667678.600,1004335.651,1112794.444,1093360.454,1.697,0.998,27.000,71.375,2,2,2,13,24,0,0.000,0.000,0.000,0.000,17,461,10,292,0.000,1.000
3435.000,8,6,278,3380,34.000,97.447,563.000,648.537,1064919.942,4075.691,422.643,569.988,501.333,490.215,581.800,627.388,2328.967,1934.860,261.000,503.500,2,2,0,2,13,0,0.000,0.000,1448.000,2.000,8,278,6,3380,0.002,0.998
5184.000,8,6,278,3380,34.000,97.447,563.000,648.537,705632.716,2700.617,689.214,987.455,799.500,757.998,970.400,1167.054,1543.210,1190.240,261.000,503.500,2,2,0,2,13,0,0.000,0.000,1448.000,2.000,8,278,6,3380,0.002,0.998
13015695.000,17,10,1228,292,72.000,272.236,29.000,39.301,116.782,2.074,964107.444,1121182.942,867695.333,1086382.566,1446163.444,1066405.752,1.306,0.768,56.000,212.402,2,2,2,13,24,0,1130.000,1.000,0.000,0.000,17,1228,10,292,0.000,1.000
291078.000,21,19,3676,4104,175.000,391.838,216.000,404.247,26728.231,137.420,14524.625,21028.990,15296.947,19815.021,16130.167,22166.393,72.146,65.388,194.000,394.430,0,2,0,22,39,0,1328.000,2.000,1292.000,2.000,21,3676,19,4104,0.000,1.000
249663.000,21,19,3676,4104,175.000,391.838,216.000,404.247,31162.006,160.216,12452.450,19020.073,13116.947,19436.636,13826.444,18506.745,84.113,76.261,194.000,394.430,0,2,0,22,39,0,1328.000,2.000,1292.000,2.000,21,3676,19,4104,0.000,1.000
2585.000,3,4,124,96,41.000,41.000,24.000,25.456,85106.383,2707.930,575.429,1066.532,1834.000,0.000,731.333,982.012,1244.813,1547.389,31.000,43.686,2,0,0,3,7,0,0.000,0.000,0.000,0.000,3,124,4,96,0.001,0.999
291517.000,21,19,3676,4104,175.000,391.838,216.000,404.247,26687.980,137.213,14558.925,21275.995,15330.947,19678.305,16170.500,22770.794,72.037,65.247,194.000,394.430,0,2,0,22,39,0,1328.000,2.000,1292.000,2.000,21,3676,19,4104,0.000,1.000
3265.000,3,4,124,96,41.000,41.000,24.000,25.456,67381.317,2143.951,660.143,1276.207,1672.000,0.000,983.000,1313.805,1403.181,1225.115,31.000,43.686,2,0,0,3,7,0,0.000,0.000,0.000,0.000,3,124,4,96,0.001,0.999
4025.000,3,4,124,96,41.000,41.000,24.000,25.456,54658.385,1739.130,948.857,1746.844,3058.000,0.000,1194.667,1589.140,805.802,993.789,31.000,43.686,2,0,0,3,7,0,0.000,0.000,0.000,0.000,3,124,4,96,0.001,0.999
15015687.000,17,10,1142,292,67.000,251.436,29.000,39.301,95.500,1.798,1112204.037,1306537.281,1000963.867,1264076.552,1668339.000,1248617.837,1.132,0.666,53.000,196.312,2,2,2,13,24,0,1044.000,1.000,0.000,0.000,17,1142,10,292,0.000,1.000
2778.000,8,6,278,3380,34.000,97.447,563.000,648.537,1316774.658,5039.597,364.143,479.993,427.667,444.034,506.400,495.163,2879.770,2256.487,261.000,503.500,2,2,0,2,13,0,0.000,0.000,1448.000,2.000,8,278,6,3380,0.003,0.997
255382.000,21,19,3676,4104,175.000,391.838,216.000,404.247,30464.167,156.628,12748.425,19013.603,13423.263,19586.126,14160.833,18322.514,82.230,74.484,194.000,394.430,0,2,0,22,39,0,1328.000,2.000,1292.000,2.000,21,3676,19,4104,0.000,1.000
2084.000,3,4,124,96,41.000,41.000,24.000,25.456,105566.219,3358.925,446.000,820.599,1456.000,0.000,555.333,738.821,1512.859,1919.386,31.000,43.686,2,0,0,3,7,0,0.000,0.000,0.000,0.000,3,124,4,96,0.002,0.998
280846.000,21,19,3676,4104,175.000,391.838,216.000,404.247,27702.015,142.427,13995.125,20234.293,14741.316,19445.747,15540.000,20963.781,74.774,67.784,194.000,394.430,0,2,0,22,39,0,1328.000,2.000,1292.000,2.000,21,3676,19,4104,0.000,1.000
256125.000,21,19,3676,4104,175.000,391.838,216.000,404.247,30375.793,156.174,12788.100,19422.979,13466.000,19371.184,14203.889,19413.490,81.991,74.267,194.000,394.430,0,2,0,22,39,0,1328.000,2.000,1292.000,2.000,21,3676,19,4104,0.000,1.000
3587.000,3,4,124,96,41.000,41.000,24.000,25.456,61332.590,1951.491,736.286,1422.844,1981.000,0.000,1057.667,1442.078,1145.913,1115.138,31.000,43.686,2,0,0,3,7,0,0.000,0.000,0.000,0.000,3,124,4,96,0.001,0.999
11014776.000,18,11,978,292,54.000,205.960,26.000,38.405,115.300,2.633,759618.793,1101040.570,688404.750,1042595.593,1101446.900,1134806.241,1.634,0.999,43.000,160.340,2,2,3,13,25,0,0.000,0.000,0.000,0.000,18,978,11,292,0.000,1.000
4099.000,3,4,124,96,41.000,41.000,24.000,25.456,53671.627,1707.734,908.714,1693.704,3021.000,0.000,1113.333,1515.165,763.747,975.848,31.000,43.686,2,0,0,3,7,0,0.000,0.000,0.000,0.000,3,124,4,96,0.001,0.999
276903.000,21,19,3676,4104,175.000,391.838,216.000,404.247,28096.481,144.455,13673.925,19663.037,14399.526,19754.591,15187.000,19493.088,75.839,68.728,194.000,394.430,0,2,0,22,39,0,1328.000,2.000,1292.000,2.000,21,3676,19,4104,0.000,1.000
4685.000,3,4,124,96,41.000,41.000,24.000,25.456,46958.378,1494.130,1066.000,1975.236,3437.000,0.000,1341.667,1803.387,698.162,853.789,31.000,43.686,2,0,0,3,7,0,0.000,0.000,0.000,0.000,3,124,4,96,0.001,0.999
3259.000,8,6,278,3380,34.000,97.447,563.000,648.537,1122430.193,4295.796,434.429,503.685,512.833,391.616,601.000,582.217,2454.741,1934.860,261.000,503.500,2,2,0,2,13,0,0.000,0.000,1448.000,2.000,8,278,6,3380,0.003,0.997
8010905.000,17,10,355,292,20.000,61.763,29.000,39.301,80.765,3.370,593384.667,748763.723,534048.533,717149.765,890073.111,737559.487,2.122,1.248,23.000,53.516,2,2,2,13,24,0,0.000,0.000,0.000,0.000,17,355,10,292,0.000,1.000
10012841.000,18,12,1247,292,69.000,268.434,24.000,37.492,153.703,2.996,667464.800,882420.500,625746.000,849641.526,910182.545,894317.948,1.798,1.198,51.000,205.031,2,2,2,14,27,0,1146.000,1.000,0.000,0.000,18,1247,12,292,0.000,1.000
7012951.000,17,10,897,292,52.000,192.218,29.000,39.301,169.543,3.850,519374.296,641558.393,467402.400,613742.905,779118.889,630731.969,2.424,1.426,44.000,150.653,2,2,2,13,24,0,0.000,0.000,0.000,0.000,17,897,10,292,0.000,1.000
9011833.000,18,11,1039,292,57.000,220.301,26.000,38.405,147.695,3.218,621423.379,824530.955,563195.188,787200.634,901015.500,832178.491,1.997,1.221,45.000,171.321,2,2,3,13,25,0,0.000,0.000,0.000,0.000,18,1039,11,292,0.000,1.000
5305247.000,25,22,3772,4228,150.000,362.752,192.000,381.039,1507.941,8.859,225692.000,1039365.580,230599.565,1017556.226,252558.762,1062386.529,4.712,4.147,170.000,368.862,2,2,0,25,46,0,1328.000,2.000,1292.000,2.000,25,3772,22,4228,0.000,1.000
10009683.000,17,10,1051,292,61.000,229.443,29.000,39.301,134.170,2.697,741429.889,899464.512,667281.733,865806.680,1112153.444,872618.211,1.698,0.999,49.000,179.318,2,2,2,13,24,0,0.000,0.000,0.000,0.000,17,1051,10,292,0.000,1.000
5257.000,8,6,278,3380,34.000,97.447,563.000,648.537,695834.126,2663.116,712.643,937.260,837.500,760.378,990.400,1069.083,1521.780,1178.782,261.000,503.500,2,2,0,2,13,0,0.000,0.000,1448.000,2.000,8,278,6,3380,0.001,0.999
3783.000,8,6,278,3380,34.000,97.447,563.000,648.537,966957.441,3700.767,495.286,649.315,578.667,575.718,692.400,694.697,2114.724,1662.050,261.000,503.500,2,2,0,2,13,0,0.000,0.000,1448.000,2.000,8,278,6,3380,0.002,0.998
15012745.000,17,10,697,292,41.000,143.903,29.000,39.301,65.877,1.798,1112037.000,1306596.250,1000828.267,1264876.839,1668063.889,1247483.919,1.132,0.666,36.000,113.748,2,2,2,13,24,0,0.000,0.000,0.000,0.000,17,697,10,292,0.000,1.000
263575.000,21,19,3676,4104,175.000,391.838,216.000,404.247,29517.215,151.759,13154.150,19307.343,13849.842,19802.830,14612.167,18699.777,79.674,72.176,194.000,394.430,0,2,0,22,39,0,1328.000,2.000,1292.000,2.000,21,3676,19,4104,0.000,1.000
13016524.000,15,9,1242,277,82.000,294.679,30.000,41.133,116.698,1.844,1084598.875,1280208.520,1001162.615,1238433.141,1626907.375,1226580.897,1.152,0.691,63.000,228.479,2,2,0,11,23,0,1150.000,1.000,0.000,0.000,15,1242,9,277,0.000,1.000
259227.000,21,19,3676,4104,175.000,391.838,216.000,404.247,30012.306,154.305,12943.950,19664.576,13633.579,19534.428,14373.333,19736.653,81.010,73.407,194.000,394.430,0,2,0,22,39,0,1328.000,2.000,1292.000,2.000,21,3676,19,4104,0.000,1.000
3649.000,3,4,124,96,41.000,41.000,24.000,25.456,60290.491,1918.334,746.714,1495.907,1843.000,0.000,1128.000,1561.299,857.633,1096.191,31.000,43.686,2,0,0,3,7,0,0.000,0.000,0.000,0.000,3,124,4,96,0.001,0.999
3603.000,3,4,124,96,41.000,41.000,24.000,25.456,61060.228,1942.825,904.143,1695.969,3004.000,0.000,1108.333,1524.332,882.094,1110.186,31.000,43.686,2,0,0,3,7,0,0.000,0.000,0.000,0.000,3,124,4,96,0.001,0.999
13011759.000,17,10,919,292,54.000,197.521,29.000,39.301,93.070,2.075,963774.296,1120762.559,867395.000,1085958.003,1445664.556,1066027.872,1.307,0.769,44.000,154.740,2,2,2,13,24,0,0.000,0.000,0.000,0.000,17,919,10,292,0.000,1.000
12011503.000,18,12,434,292,24.000,65.059,24.000,37.492,60.442,2.498,800733.867,1066515.793,750677.062,1025666.663,1091925.727,1083203.414,1.499,0.999,24.000,54.589,2,2,2,14,27,0,0.000,0.000,0.000,0.000,18,434,12,292,0.000,1.000
14013284.000,18,11,788,292,43.000,161.346,26.000,38.405,77.070,2.069,966416.517,1272623.051,875811.188,1216928.900,1401310.000,1280292.051,1.284,0.785,37.000,126.305,2,2,3,13,25,0,0.000,0.000,0.000,0.000,18,788,11,292,0.000,1.000
4791.000,8,6,278,3380,34.000,97.447,563.000,648.537,763514.924,2922.146,634.214,807.269,736.167,706.765,892.400,868.993,1669.798,1304.631,261.000,503.500,2,2,0,2,13,0,0.000,0.000,1448.000,2.000,8,278,6,3380,0.002,0.998
253338.000,21,19,3676,4104,175.000,391.838,216.000,404.247,30709.961,157.892,12616.225,19141.182,13278.947,19574.482,14019.389,18607.657,82.893,75.080,194.000,394.430,0,2,0,22,39,0,1328.000,2.000,1292.000,2.000,21,3676,19,4104,0.000,1.000
248384.000,21,19,3676,4104,175.000,391.838,216.000,404.247,31322.468,161.041,12397.100,19050.798,13058.263,19484.715,13765.389,18518.884,84.547,76.631,194.000,394.430,0,2,0,22,39,0,1328.000,2.000,1292.000,2.000,21,3676,19,4104,0.000,1.000
3801.000,3,4,124,96,41.000,41.000,24.000,25.456,57879.505,1841.621,921.143,1647.974,2992.000,0.000,1152.000,1462.297,828.043,1052.355,31.000,43.686,2,0,0,3,7,0,0.000,0.000,0.000,0.000,3,124,4,96,0.001,0.999
2756.000,3,4,124,96,41.000,41.000,24.000,25.456,79825.835,2539.913,666.571,1246.572,2131.000,0.000,845.000,1151.188,1171.875,1451.379,31.000,43.686,2,0,0,3,7,0,0.000,0.000,0.000,0.000,3,124,4,96,0.001,0.999
5290545.000,25,22,3772,4228,150.000,362.752,192.000,381.039,1512.132,8.884,225110.085,1039374.064,230001.696,1017568.887,251911.190,1062392.377,4.725,4.159,170.000,368.862,2,2,0,25,46,0,1328.000,2.000,1292.000,2.000,25,3772,22,4228,0.000,1.000
4151.000,8,6,278,3380,34.000,97.447,563.000,648.537,881233.438,3372.681,421.429,501.246,490.500,434.114,591.400,540.354,1927.246,1506.402,261.000,503.500,2,2,0,2,13,0,0.000,0.000,1448.000,2.000,8,278,6,3380,0.002,0.998
258321.000,21,19,3676,4104,175.000,391.838,216.000,404.247,30117.567,154.846,12879.500,19129.060,13558.053,19685.889,14309.833,18454.675,81.294,73.647,194.000,394.430,0,2,0,22,39,0,1328.000,2.000,1292.000,2.000,21,3676,19,4104,0.000,1.000
254938.000,21,19,3676,4104,175.000,391.838,216.000,404.247,30517.224,156.901,12712.875,19197.666,13384.947,19415.344,14122.278,18900.134,82.373,74.667,194.000,394.430,0,2,0,22,39,0,1328.000,2.000,1292.000,2.000,21,3676,19,4104,0.000,1.000
2691.000,3,4,124,96,41.000,41.000,24.000,25.456,81753.995,2601.263,616.571,1120.359,1972.000,0.000,781.333,1016.889,1200.000,1486.436,31.000,43.686,2,0,0,3,7,0,0.000,0.000,0.000,0.000,3,124,4,96,0.001,0.999
3729.000,3,4,124,96,41.000,41.000,24.000,25.456,58997.050,1877.179,931.571,1680.044,3077.000,0.000,1148.000,1477.250,832.639,1072.674,31.000,43.686,2,0,0,3,7,0,0.000,0.000,0.000,0.000,3,124,4,96,0.001,0.999
17015088.000,18,11,563,292,31.000,108.585,26.000,38.405,50.250,1.704,1173433.241,1438958.557,1063418.438,1385437.832,1701486.900,1419245.518,1.058,0.646,29.000,86.659,2,2,3,13,25,0,0.000,0.000,0.000,0.000,18,563,11,292,0.000,1.000
14013028.000,18,11,666,292,37.000,132.709,26.000,38.405,68.365,2.070,966390.690,1272168.971,875781.062,1216106.102,1401283.300,1280369.433,1.285,0.785,33.000,104.673,2,2,3,13,25,0,0.000,0.000,0.000,0.000,18,666,11,292,0.000,1.000
3854.000,8,6,278,3380,34.000,97.447,563.000,648.537,949143.747,3632.590,419.214,510.757,486.833,456.464,589.600,537.932,2075.765,1619.870,261.000,503.500,2,2,0,2,13,0,0.000,0.000,1448.000,2.000,8,278,6,3380,0.002,0.998
267227.000,21,19,3676,4104,175.000,391.838,216.000,404.247,29113.825,149.685,13339.750,19744.849,14044.895,19560.974,14818.722,19868.963,78.585,71.194,194.000,394.430,0,2,0,22,39,0,1328.000,2.000,1292.000,2.000,21,3676,19,4104,0.000,1.000
2195.000,3,4,124,96,41.000,41.000,24.000,25.456,100227.790,3189.066,507.143,935.769,1623.000,0.000,642.333,856.871,1459.144,1822.323,31.000,43.686,2,0,0,3,7,0,0.000,0.000,0.000,0.000,3,124,4,96,0.001,0.999
12000388.000,17,10,1193,292,70.000,263.770,29.000,39.301,123.746,2.250,888891.222,1228270.765,800001.600,1164401.620,1333337.667,1246051.386,1.417,0.833,55.000,205.850,2,2,2,13,24,0,1095.000,1.000,0.000,0.000,17,1193,10,292,0.000,1.000
270110.000,21,19,3676,4104,175.000,391.838,216.000,404.247,28803.080,148.088,13482.950,20644.419,14197.211,19619.878,14976.167,21609.444,77.746,70.422,194.000,394.430,0,2,0,22,39,0,1328.000,2.000,1292.000,2.000,21,3676,19,4104,0.000,1.000
250029.000,21,19,3676,4104,175.000,391.838,216.000,404.247,31116.390,159.981,12481.025,18951.015,13144.632,19455.517,13860.722,18339.028,83.990,76.114,194.000,394.430,0,2,0,22,39,0,1328.000,2.000,1292.000,2.000,21,3676,19,4104,0.000,1.000
15013253.000,17,10,562,292,33.000,111.359,29.000,39.301,56.883,1.798,1112063.852,1306394.441,1000854.867,1263818.444,1668100.111,1248703.331,1.132,0.666,31.000,89.246,2,2,2,13,24,0,0.000,0.000,0.000,0.000,17,562,10,292,0.000,1.000
2416.000,3,4,124,96,41.000,41.000,24.000,25.456,91059.603,2897.351,440.286,814.532,1425.000,0.000,552.333,740.838,1298.139,1655.629,31.000,43.686,2,0,0,3,7,0,0.000,0.000,0.000,0.000,3,124,4,96,0.001,0.999
3905.000,3,4,124,96,41.000,41.000,24.000,25.456,56338.028,1792.574,922.000,1741.633,2856.000,0.000,1199.333,1649.449,853.485,1024.328,31.000,43.686,2,0,0,3,7,0,0.000,0.000,0.000,0.000,3,124,4,96,0.001,0.999
253021.000,21,19,3676,4104,175.000,391.838,216.000,404.247,30748.436,158.090,12594.300,19237.601,13269.000,19486.623,13981.167,18907.735,82.997,75.282,194.000,394.430,0,2,0,22,39,0,1328.000,2.000,1292.000,2.000,21,3676,19,4104,0.000,1.000
5272657.000,25,22,3772,4228,150.000,362.752,192.000,381.039,1517.262,8.914,224356.298,1039661.828,229234.739,1017865.494,251064.143,1062673.513,4.741,4.173,170.000,368.862,2,2,0,25,46,0,1328.000,2.000,1292.000,2.000,25,3772,22,4228,0.000,1.000
253914.000,21,19,3676,4104,175.000,391.838,216.000,404.247,30640.296,157.534,12636.175,19446.234,13304.211,19407.867,14037.056,19424.110,82.705,74.919,194.000,394.430,0,2,0,22,39,0,1328.000,2.000,1292.000,2.000,21,3676,19,4104,0.000,1.000
2084.000,3,4,124,96,41.000,41.000,24.000,25.456,105566.219,3358.925,471.429,844.724,1493.000,0.000,602.333,765.772,1551.189,1919.386,31.000,43.686,2,0,0,3,7,0,0.000,0.000,0.000,0.000,3,124,4,96,0.001,0.999
2500.000,3,4,124,96,41.000,41.000,24.000,25.456,88000.000,2800.000,541.286,1019.841,1570.000,0.000,739.667,997.327,1493.280,1600.000,31.000,43.686,2,0,0,3,7,0,0.000,0.000,0.000,0.000,3,124,4,96,0.001,0.999
12014969.000,17,10,343,292,20.000,58.891,29.000,39.301,52.851,2.247,889929.407,1230073.188,800932.000,1165403.445,1334901.556,1249027.768,1.415,0.832,23.000,51.588,2,2,2,13,24,0,0.000,0.000,0.000,0.000,17,343,10,292,0.000,1.000
5537.000,8,6,278,3380,34.000,97.447,563.000,648.537,660646.560,2528.445,739.214,935.430,859.333,829.242,1038.600,996.468,1444.826,1127.396,261.000,503.500,2,2,0,2,13,0,0.000,0.000,1448.000,2.000,8,278,6,3380,0.001,0.999
263169.000,21,19,3676,4104,175.000,391.838,216.000,404.247,29562.752,151.994,13128.625,19775.316,13819.421,19406.362,14587.556,20092.046,79.797,72.304,194.000,394.430,0,2,0,22,39,0,1328.000,2.000,1292.000,2.000,21,3676,19,4104,0.000,1.000
3529.000,8,6,278,3380,34.000,97.447,563.000,648.537,1036554.265,3967.129,470.857,567.672,565.667,497.060,639.600,610.908,2266.931,1831.502,261.000,503.500,2,2,0,2,13,0,0.000,0.000,1448.000,2.000,8,278,6,3380,0.003,0.997
2147.000,3,4,124,96,41.000,41.000,24.000,25.456,102468.561,3260.363,529.857,988.512,1761.000,0.000,649.333,885.078,1469.148,1863.065,31.000,43.686,2,0,0,3,7,0,0.000,0.000,0.000,0.000,3,124,4,96,0.001,0.999
267428.000,21,19,3676,4104,175.000,391.838,216.000,404.247,29091.943,149.573,13344.475,20095.123,14054.421,19302.708,14819.167,20834.133,78.526,71.165,194.000,394.430,0,2,0,22,39,0,1328.000,2.000,1292.000,2.000,21,3676,19,4104,0.000,1.000
12012717.000,17,10,326,292,19.000,54.862,29.000,39.301,51.445,2.248,889723.630,1085309.959,800749.667,1044349.191,1334588.111,1054602.679,1.415,0.832,22.000,48.921,2,2,2,13,24,0,0.000,0.000,0.000,0.000,17,326,10,292,0.000,1.000
3994.000,3,4,124,96,41.000,41.000,24.000,25.456,55082.624,1752.629,762.429,1484.123,2021.000,0.000,1105.333,1513.685,799.787,1001.502,31.000,43.686,2,0,0,3,7,0,0.000,0.000,0.000,0.000,3,124,4,96,0.001,0.999
3087.000,8,6,278,3380,34.000,97.447,563.000,648.537,1184969.226,4535.147,343.071,483.967,399.500,415.815,481.200,533.770,2591.513,2009.377,261.000,503.500,2,2,0,2,13,0,0.000,0.000,1448.000,2.000,8,278,6,3380,0.002,0.998
12012995.000,18,12,1182,292,65.000,253.159,24.000,37.492,122.700,2.497,800844.533,1065769.257,750788.438,1024980.422,1092065.545,1082336.567,1.498,0.999,49.000,193.469,2,2,2,14,27,0,1081.000,1.000,0.000,0.000,18,1182,12,292,0.000,1.000
282874.000,21,19,3676,4104,175.000,391.838,216.000,404.247,27503.411,141.406,14121.550,20873.073,14866.474,19616.764,15688.833,22053.045,74.238,67.226,194.000,394.430,0,2,0,22,39,0,1328.000,2.000,1292.000,2.000,21,3676,19,4104,0.000,1.000
9012104.000,17,10,708,292,41.000,146.570,29.000,39.301,110.962,2.996,667523.593,833468.544,600770.933,796972.197,1001285.889,821596.758,1.886,1.110,37.000,115.762,2,2,2,13,24,0,0.000,0.000,0.000,0.000,17,708,10,292,0.000,1.000
4316.000,8,6,278,3380,34.000,97.447,563.000,648.537,847544.022,3243.744,584.286,900.885,681.000,788.635,818.800,986.383,1853.568,1429.593,261.000,503.500,2,2,0,2,13,0,0.000,0.000,1448.000,2.000,8,278,6,3380,0.002,0.998
2881.000,3,4,124,96,41.000,41.000,24.000,25.456,76362.374,2429.712,663.000,1202.591,2145.000,0.000,832.000,1080.571,1105.380,1388.407,31.000,43.686,2,0,0,3,7,0,0.000,0.000,0.000,0.000,3,124,4,96,0.001,0.999
271620.000,21,19,3676,4104,175.000,391.838,216.000,404.247,28642.957,147.265,13515.800,20055.375,14231.263,19611.350,15013.222,20445.709,77.314,70.045,194.000,394.430,0,2,0,22,39,0,1328.000,2.000,1292.000,2.000,21,3676,19,4104,0.000,1.000
262672.000,21,19,3676,4104,175.000,391.838,216.000,404.247,29618.688,152.281,13103.300,19840.808,13803.474,19556.422,14548.111,20071.849,79.948,72.503,194.000,394.430,0,2,0,22,39,0,1328.000,2.000,1292.000,2.000,21,3676,19,4104,0.000,1.000
11014381.000,17,10,1020,292,60.000,221.933,29.000,39.301,119.117,2.451,815858.519,1117955.840,734274.667,1060734.504,1223784.444,1131418.482,1.543,0.908,48.000,173.536,2,2,2,13,24,0,0.000,0.000,0.000,0.000,17,1020,10,292,0.000,1.000
3669.000,8,6,278,3380,34.000,97.447,563.000,648.537,997001.908,3815.754,471.429,543.899,554.167,457.055,655.000,598.519,2180.431,1731.102,261.000,503.500,2,2,0,2,13,0,0.000,0.000,1448.000,2.000,8,278,6,3380,0.002,0.998
4352.000,3,4,124,96,41.000,41.000,24.000,25.456,50551.471,1608.456,952.857,1753.932,3125.000,0.000,1181.667,1573.726,724.638,919.118,31.000,43.686,2,0,0,3,7,0,0.000,0.000,0.000,0.000,3,124,4,96,0.001,0.999
